ts,cpu_total_pct,mem_used_bytes,mem_total_bytes,proc_rss_bytes,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
1760290442.4619038,51.8,16685699072,134892691456,166072320,35830907392,583761417216,440794022071,480405794467
1760290442.962886,51.6,16687071232,134892691456,166072320,35830907392,583761417216,440794022392,480405794788
1760290443.4638531,51.6,16696360960,134892691456,166072320,35830907392,583761417216,440794045957,480405818420
1760290443.964889,51.6,16701952000,134892691456,166072320,35830907392,583761417216,440794046278,480405818741
1760290444.4658477,51.7,16709435392,134892691456,166072320,35830907392,583761417216,440794062160,480405834695
1760290444.9667764,51.5,16711868416,134892691456,166072320,35830907392,583761417216,440794062481,480405835016
1760290445.4678524,51.7,16714739712,134892691456,166072320,35830907392,583761417216,440794078723,480405851412
1760290445.9687314,51.6,16715526144,134892691456,166072320,35830907392,583761417216,440794079044,480405851733
1760290446.4696803,51.7,16717799424,134892691456,166072320,35830907392,583761417216,440794096135,480405869443
1760290446.9707046,51.6,16722128896,134892691456,166072320,35830907392,583761417216,440794096456,480405869764
1760290447.4716868,51.7,16724525056,134892691456,166072320,35830907392,583761417216,440794113671,480405887736
1760290447.9726586,51.6,16726953984,134892691456,166072320,35830907392,583761417216,440794113992,480405888057
1760290448.4736521,51.6,16730640384,134892691456,166072320,35830907392,583761417216,440794135060,480405909426
1760290448.9746463,51.6,16730607616,134892691456,166072320,35830907392,583761417216,440794135381,480405909747
1760290449.4754918,51.7,16733765632,134892691456,166072320,35830907392,583761417216,440794151679,480405926117
1760290449.976468,51.5,16739741696,134892691456,166072320,35830907392,583761417216,440794153040,480405927478
1760290450.477453,51.8,16747687936,134892691456,166072320,35830907392,583761417216,440794169962,480405944466
1760290450.9784129,51.7,16753246208,134892691456,166072320,35830907392,583761417216,440794170907,480405945411
1760290451.4792526,51.7,16758624256,134892691456,166072320,35830907392,583761417216,440794187292,480405961815
1760290451.9800832,51.6,16770125824,134892691456,166072320,35830907392,583761417216,440794187613,480405962136
1760290452.480946,51.6,16773529600,134892691456,166072320,35830907392,583761417216,440794204260,480405979070
1760290452.9818888,51.6,16780238848,134892691456,166072320,35830907392,583761417216,440794204581,480405979391
1760290453.4830165,51.6,16786948096,134892691456,166072320,35830907392,583761417216,440794228146,480406003352
1760290453.9840033,51.6,16788754432,134892691456,166072320,35830907392,583761417216,440794228467,480406003673
1760290454.4849744,51.7,16791851008,134892691456,166072320,35830907392,583761417216,440794243919,480406019449
1760290454.9858096,51.7,16796753920,134892691456,166072320,35830907392,583761417216,440794244240,480406019770
1760290455.486679,51.6,16797786112,134892691456,166072320,35830907392,583761417216,440794259692,480406035222
1760290455.9876096,51.7,16810172416,134892691456,166072320,35830907392,583761417216,440794260013,480406035682
1760290456.489279,51.7,16815849472,134892691456,166072320,35830907392,583761417216,440794275465,480406051134
1760290456.9901586,51.7,16819978240,134892691456,166072320,35830907392,583761417216,440794275786,480406051715
1760290457.4910011,51.6,16826363904,134892691456,166072320,35830907392,583761417216,440794291513,480406067442
1760290457.9918199,51.7,16832815104,134892691456,166072320,35830907392,583761417216,440794292532,480406068352
1760290458.492654,51.6,16835395584,134892691456,166072320,35830907392,583761417216,440794312339,480406088159
1760290458.9935002,51.8,16842608640,134892691456,166072320,35830907392,583761417216,440794313066,480406089364
1760290459.494365,51.7,16845189120,134892691456,166072320,35830907392,583761417216,440794328518,480406104816
1760290459.9953127,51.7,16852221952,134892691456,166072320,35830907392,583761417216,440794329864,480406106459
1760290460.4962988,51.9,16853979136,134892691456,166072320,35830907392,583761417216,440794346356,480406122951
1760290460.9971836,51.6,16859398144,134892691456,166072320,35830907392,583761417216,440794354765,480406132895
1760290461.4980683,51.8,16870498304,134892691456,166072320,35830907392,583761417216,440794370841,480406148971
1760290461.9989595,51.7,16873078784,134892691456,166072320,35830907392,583761417216,440794372487,480406150601
1760290462.499877,51.8,16882032640,134892691456,166072320,35830907392,583761417216,440794388214,480406166328
1760290463.0008404,51.6,17122676736,134892691456,166072320,35830983168,583761417216,440794394779,480406258573
1760290463.501894,52.0,17042460672,134892691456,166072320,35830983168,583761417216,440794419175,480406282969
1760290464.002871,51.7,17061695488,134892691456,166072320,35830983168,583761417216,440794423378,480406287267
1760290464.5037258,51.6,17087733760,134892691456,166072320,35830983168,583761417216,440794438830,480406302719
1760290465.004598,51.9,17123151872,134892691456,166072320,35830983168,583761417216,440794439865,480406304159
1760290465.5054727,51.8,17131409408,134892691456,166072320,35830983168,583761417216,440794455317,480406319611
1760290466.006207,51.8,17086025728,134892691456,166072320,35830983168,583761417216,440794456123,480406320682
1760290466.5073874,52.6,16980455424,134892691456,166072320,35830983168,583761417216,440794476159,480406340718
1760290467.008436,51.8,17012314112,134892691456,166072320,35830983168,583761417216,440794477249,480406342425
1760290467.5094733,51.7,17029574656,134892691456,166072320,35830983168,583761417216,440794492976,480406358152
1760290468.0105436,51.8,17004638208,134892691456,166072320,35830983168,583761417216,440794498856,480406364364
1760290468.5115473,52.1,17067495424,134892691456,166072320,35830983168,583761417216,440794519515,480406385023
1760290469.0124445,51.6,17086959616,134892691456,166072320,35830983168,583761417216,440794522487,480406387568
1760290469.5133293,51.9,17649356800,134892691456,166072320,35830983168,583761425408,440794537939,480406403020
1760290470.0145354,52.0,17309519872,134892691456,166072320,35830983168,583761425408,440794556280,480406421919
1760290470.5156605,52.1,17350729728,134892691456,166072320,35830983168,583761425408,440794579918,480406445557
1760290471.0174634,51.7,17542455296,134892691456,166072320,35831015936,583761425408,440794591005,480406457165
1760290471.5184414,52.0,17229819904,134892691456,166072320,35831015936,583761425408,440794626281,480406492441
1760290472.0191941,51.8,17258430464,134892691456,166072320,35831015936,583761425408,440794635618,480406624474
1760290472.5200737,51.7,17259143168,134892691456,166072320,35831015936,583761425408,440794654501,480406643357
1760290473.021132,51.9,17269260288,134892691456,166072320,35831015936,583761425408,440794656853,480406646060
1760290473.5219982,51.8,17211904000,134892691456,166334464,35831015936,583761425408,440794680342,480406669549
1760290474.0236943,51.8,17169784832,134892691456,166334464,35831015936,583761425408,440794686704,480406676329
1760290474.5246873,51.8,17166643200,134892691456,166334464,35831015936,583761425408,440794707595,480406697220
1760290475.0256188,51.7,17185492992,134892691456,166334464,35831015936,583761425408,440794713764,480406701361
1760290475.5264113,51.6,17185804288,134892691456,166334464,35831015936,583761425408,440794730068,480406717665
1760290476.0273757,51.8,17193201664,134892691456,166334464,35831015936,583761425408,440794731929,480406719892
1760290476.5286114,51.6,17194184704,134892691456,166334464,35831015936,583761425408,440794747381,480406735344
1760290477.0296817,51.9,17206820864,134892691456,166334464,35831015936,583761425408,440794749729,480406738275
1760290477.530642,52.0,17199747072,134892691456,166334464,35831015936,583761425408,440794765456,480406754002
1760290478.031515,51.6,17192480768,134892691456,166334464,35831015936,583761425408,440794765777,480406754323
1760290478.5324035,51.9,17213095936,134892691456,166334464,35831015936,583761425408,440794786921,480406776026
1760290479.033378,51.7,17202855936,134892691456,166334464,35831015936,583761425408,440794787242,480406776347
1760290479.534357,51.9,17220702208,134892691456,166334464,35831015936,583761425408,440794804232,480406793924
1760290480.0353034,51.6,17213382656,134892691456,166334464,35831015936,583761425408,440794804553,480406794245
